ENSG_ID	logFC	Fold Change	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000174749	-2.35028601908395	-5.0992533529872	8.6089614827414	-12.8453452976071	1.26998243046999e-08	4.81898427531736e-06	10.3425996661621
ENSG00000135905	-1.65960401239851	-3.1592979716273	5.69916246972514	-12.7939127684031	1.33152353464739e-08	4.9110638245437e-06	10.296661435503
ENSG00000100711	-1.71263921530302	-3.27759867635187	5.45664127060767	-12.7845327138892	1.34308841106809e-08	4.9110638245437e-06	10.2882628145216
ENSG00000086475	-2.28469711410785	-4.87261796795522	4.99369171150353	-12.7414105520525	1.39765959936624e-08	5.01934503622399e-06	10.2495704545609
ENSG00000070882	-2.07614120672231	-4.21677839875952	5.80505696397301	-12.7189678367506	1.4269985113359e-08	5.03480123885549e-06	10.229379719556
ENSG00000267194	2.57398332357448	5.95451219076784	3.61220194720931	12.6561947156981	1.51262768721829e-08	5.24490610649088e-06	10.1727100671562
ENSG00000183087	-2.10089548398735	-4.28975568475198	3.83256232181532	-12.5156398695232	1.72502637571384e-08	5.88000092236966e-06	10.0447684110101
ENSG00000211455	-2.11357177097454	-4.32761384025303	6.72104439961833	-12.4649632925259	1.80927848332496e-08	5.95530009863885e-06	9.9982788941809
ENSG00000169432	-3.97824779755614	-15.7605698921418	3.22369423541604	-12.4635375137907	1.81171187073412e-08	5.95530009863885e-06	9.99696813322035
ENSG00000140297	2.2774718371191	4.84827602358293	2.81349011059096	12.4494449994242	1.83595348871567e-08	5.95530009863885e-06	9.98400424547423
ENSG00000166448	3.25579636383162	9.55195714425497	3.68022982043523	12.3787941572867	1.96284713787383e-08	6.26584425234613e-06	9.91878586349075
ENSG00000171631	-2.67313255555843	-6.37812581086545	5.76265582066298	-12.3233877409285	2.06894172422372e-08	6.50132609622862e-06	9.86737495739683
ENSG00000164466	2.15769415801064	4.46201127158576	4.41565869212602	12.2560919745536	2.20614799176803e-08	6.82582188653028e-06	9.80461668586989
ENSG00000136193	-3.9260896147205	-15.2009503218042	4.85229415835769	-12.2137143085384	2.29753785684948e-08	6.96700060486712e-06	9.76491772445205
ENSG00000135218	-1.26292740597408	-2.39982200663808	10.6485883411952	-12.1940743498192	2.34126270162681e-08	6.96700060486712e-06	9.74647215674742
ENSG00000136048	1.87638363613644	3.67153572066452	7.86453630881026	12.187673168695	2.35570603714864e-08	6.96700060486712e-06	9.74045380208639
ENSG00000075643	-3.03589021211233	-8.20151375101382	2.69463282155789	-12.1622355848811	2.41405414914453e-08	7.03609318745589e-06	9.71650609277431
ENSG00000105974	-2.68908646999484	-6.44904917336479	2.17873935444744	-12.0119919215488	2.79188179750633e-08	7.93934843542489e-06	9.57403038213843
ENSG00000117090	-3.1010782717652	-8.58059845244561	3.36231420040223	-12.0079396954214	2.80291253003415e-08	7.93934843542489e-06	9.57016305292638
ENSG00000039560	3.50423783893066	11.3469907664666	2.26726684170829	11.9736546740245	2.89813421279051e-08	8.09505238242082e-06	9.53739028165282
ENSG00000068438	1.05572146860179	2.07875749992097	6.36509352889673	11.9561115211375	2.94819479236081e-08	8.12207472180388e-06	9.52058479036923
ENSG00000183722	4.34589164114169	20.3349796389247	3.90889016709119	11.8647687591908	3.22427918717561e-08	8.76263226125522e-06	9.4326853470183
ENSG00000073849	2.48893799949059	5.61364564986558	8.18516364283664	11.8500377826493	3.27134273170723e-08	8.7719964903152e-06	9.4184469265877
ENSG00000000938	1.56205534073231	2.95274207423136	10.6298046553887	11.8220745780985	3.36272076874654e-08	8.89837860266601e-06	9.3913705227963
ENSG00000182022	2.97122289557789	7.84200681481726	6.52215813273166	11.7532051806364	3.59965361353981e-08	9.4016407560908e-06	9.32441477719772
ENSG00000117643	-2.27468765609608	-4.83892861398391	5.02238865613165	-11.6939170809064	3.8179850944335e-08	9.84403823514771e-06	9.26646410060395
ENSG00000173530	2.04577184490176	4.12894111864449	4.4760562894768	11.6714980859451	3.90420855528465e-08	9.93892889307968e-06	9.24447565570463
ENSG00000140968	2.84453827161668	7.182759803586	9.29582984856049	11.6091732467935	4.15506972267268e-08	1.04453258990838e-05	9.18312974867958
ENSG00000175792	1.7363663536027	3.33194908114581	6.64631791589417	11.5933630185834	4.22141885523911e-08	1.04811055058906e-05	9.16751666019686
ENSG00000140548	-0.807651082903253	-1.75035928222253	3.80372646934659	-11.5348373802192	4.47709001851894e-08	1.09803362637115e-05	9.1095395291849
ENSG00000100889	2.07628039824925	4.21718525407019	6.47823917852397	11.5134551555405	4.57459858452673e-08	1.10843074859539e-05	9.08828624541071
ENSG00000104290	-2.66229533438626	-6.33039417309034	3.2461086981947	-11.4823646515038	4.72046376656313e-08	1.12528776982663e-05	9.05731469948479
ENSG00000173890	-2.66784502228117	-6.35479251723598	7.57207003521065	-11.4749302868046	4.75607679554788e-08	1.12528776982663e-05	9.04989672105669
ENSG00000180448	-1.08613823994256	-2.12304984011902	9.29581452533166	-11.4240965198947	5.00744164702181e-08	1.15860027253658e-05	8.99904984354561
ENSG00000072786	-1.16195653326918	-2.23760678455474	6.95243921156221	-11.4191051592289	5.03288029184649e-08	1.15860027253658e-05	8.99404539233359
ENSG00000064393	1.52241127411798	2.87270783739416	3.98367414768833	11.4119275611634	5.06970434007355e-08	1.15860027253658e-05	8.98684526090924
ENSG00000183780	-3.54375905738495	-11.6621271912492	3.02855785688537	-11.3964707692878	5.14998856644051e-08	1.16372382089534e-05	8.97132507093242
ENSG00000179364	-1.35024875871738	-2.54956082834476	4.75958726444468	-11.2635275199284	5.8995266365222e-08	1.31828200207887e-05	8.83699262724345
ENSG00000137869	0.824168263070993	1.77051401406725	2.0476393249021	11.2490942300156	5.98768145323957e-08	1.32327760116595e-05	8.8223169368583
ENSG00000133111	-3.18323623218664	-9.08342404863022	4.14281455127841	-11.2135250934701	6.21101303473927e-08	1.35771394719175e-05	8.78607330294748
ENSG00000100439	1.1314650299799	2.19081100114145	3.55953245216598	11.1933695648857	6.34151523198525e-08	1.37133562183285e-05	8.76548672093866
ENSG00000160883	3.10926602078305	8.62943450171614	7.49489811820877	11.0904006624153	7.05568825215225e-08	1.50954198339398e-05	8.65976084794605
ENSG00000177663	1.57300991782583	2.97524797817964	7.78295974009313	11.0782647546014	7.14537800867026e-08	1.51263891718282e-05	8.64723853933219
ENSG00000177469	1.59296895969733	3.01669524697353	3.11773046429663	11.0383246299672	7.44928509062526e-08	1.5605476297663e-05	8.6059346575592
ENSG00000101745	-1.93148858476515	-3.81448578058338	7.30288704458987	-10.9332286639674	8.31712557096881e-08	1.69346614369105e-05	8.49657109047186
ENSG00000163220	5.00206456826385	32.0458263715635	8.40605917464083	10.9273018014498	8.36919154623701e-08	1.69346614369105e-05	8.49037406430109
ENSG00000123146	1.89304330070623	3.71417888403671	8.66910491597993	10.9247424849447	8.39178235459691e-08	1.69346614369105e-05	8.48769710880399
ENSG00000070961	-2.82603656761768	-7.09123333093632	8.61744744346443	-10.9068901346985	8.55119210489543e-08	1.69346614369105e-05	8.46900775094156
ENSG00000021355	1.30980186358701	2.47907490606131	9.62407019443483	10.9053017604715	8.56553160641199e-08	1.69346614369105e-05	8.46734351274609
ENSG00000166226	0.851379712587732	1.80422556050929	9.77584720341152	10.9027074039541	8.58900833655646e-08	1.69346614369105e-05	8.46462475454322
ENSG00000198959	4.09695147206536	17.1121777941401	7.08417911487794	10.8740701321182	8.85278132326796e-08	1.72293775574328e-05	8.43457386376662
ENSG00000003989	0.964118906106177	1.95087170616778	1.81715279124622	10.8640180808058	8.947415984351e-08	1.72293775574328e-05	8.42400800194581
ENSG00000157216	2.67566167739825	6.38931681409092	6.63202573697544	10.8589543595141	8.99549820262763e-08	1.72293775574328e-05	8.41868197623312
ENSG00000159189	-5.09718857884662	-34.229980819834	6.36656814530773	-10.8115126605662	9.45966253199259e-08	1.7947478601972e-05	8.36866947715155
ENSG00000067113	-4.1367086956596	-17.5903062523899	3.00758227238782	-10.738672977443	1.0222969075089e-07	1.91822781452435e-05	8.2914822533
ENSG00000141447	2.14267377867605	4.41579677847602	4.58361588473762	10.7315337366949	1.03012582153363e-07	1.91822781452435e-05	8.28389066461077
ENSG00000196305	1.88850567288269	3.70251523756007	9.71716754800212	10.6721665128027	1.09777091876026e-07	2.00829337160396e-05	8.22057947994095
ENSG00000204922	-0.984895860297986	-1.97917044295601	5.01469932820163	-10.6715779747049	1.09846487432965e-07	2.00829337160396e-05	8.2199502087467
ENSG00000164347	0.926416627301027	1.90054953487917	6.23812190110954	10.6330230457123	1.14496542892682e-07	2.07445042713039e-05	8.1786566825924
ENSG00000180398	0.986862219662747	1.98186984485233	8.53670242723335	10.5778645747486	1.21519355794983e-07	2.16499688270298e-05	8.11933894170157
ENSG00000144028	-1.70149072273916	-3.25236849045913	6.1316791635499	-10.5663889571447	1.2303761494878e-07	2.16499688270298e-05	8.10696214834405
ENSG00000147570	1.69894944167152	3.24664454532603	2.67455258887873	10.5662241189992	1.23059570980307e-07	2.16499688270298e-05	8.10678427533006
ENSG00000132405	-1.71439568619392	-3.28159155945169	7.2762212717002	-10.5516560775515	1.25016669282429e-07	2.16499688270298e-05	8.09105414086836
ENSG00000107077	-0.786773686870233	-1.72521203676464	3.38451907528655	-10.5513063690089	1.25064057536637e-07	2.16499688270298e-05	8.09067629044009
ENSG00000232310	1.31592308322327	2.48961573424212	2.32078978113358	10.5447704325112	1.25953276951046e-07	2.16499688270298e-05	8.08361227068361
ENSG00000187210	-2.17702270268501	-4.52219343054047	3.58174791833135	-10.5165703980785	1.2986828342952e-07	2.21337376953481e-05	8.05308753617937
ENSG00000025708	-1.6805344210736	-3.20546669937441	7.04569602599633	-10.4769118681249	1.35596117378751e-07	2.29157438370089e-05	8.0100323364829
ENSG00000177674	1.48631226781881	2.8017190013861	5.76319741013122	10.4496099581077	1.39696194351328e-07	2.34119180383296e-05	7.98030521594956
ENSG00000169398	1.57862104807976	2.98684225894813	3.93780541372122	10.4380546069738	1.41471330300179e-07	2.35134704435282e-05	7.96770200996814
ENSG00000159374	1.21380725880923	2.31948940913418	2.75171720775778	10.3359606233606	1.58246264074696e-07	2.60859886623459e-05	7.8557938496756
ENSG00000168779	1.63019321820968	3.09554454144777	2.14684164546349	10.2890259743435	1.66661636785798e-07	2.71442860976741e-05	7.80400999078517
ENSG00000258227	5.62164425561999	49.2360887551565	6.26068507760711	10.2852148640326	1.67365694202754e-07	2.71442860976741e-05	7.79979573561547
ENSG00000165959	2.19109254924983	4.56651176198952	4.36220685061854	10.2754992588589	1.69174981827673e-07	2.72182244762906e-05	7.78904600496983
ENSG00000126264	1.62064001248093	3.07511425096551	9.10027710509366	10.2076095287639	1.82417158487739e-07	2.91158053519597e-05	7.71367292562835
ENSG00000149554	1.07846007161307	2.11178076918105	2.71975523423526	10.1845904583288	1.87155543268849e-07	2.96368907927546e-05	7.68801394229208
ENSG00000147650	2.09473091892074	4.27146487505367	6.45918053141902	10.1251309238888	2.00015429441237e-07	3.13895476767907e-05	7.62149354566128
ENSG00000152642	-2.51484756349704	-5.71537263545862	7.21830219409474	-10.1192176461071	2.0134511711531e-07	3.13895476767907e-05	7.61485893280394
ENSG00000125730	4.74035446922984	26.7293800061921	4.5749014902153	10.0881915010532	2.08478592029598e-07	3.22516381869788e-05	7.57999110999467
ENSG00000111716	1.24933637801253	2.37732044027557	10.6818874735029	10.0748275345834	2.11634126272857e-07	3.24898772020872e-05	7.56494287972912
ENSG00000117091	1.80600392409813	3.49672399263933	5.50880134012185	10.0666849314974	2.13581808443496e-07	3.25404829515692e-05	7.55576532734232
ENSG00000107789	0.73399075803461	1.66323354197134	8.29287884101153	10.046492944379	2.18494906235839e-07	3.28689465328777e-05	7.5329782917956
ENSG00000111344	-0.839173029451526	-1.78902435711402	2.46316416488122	-10.0397142060409	2.20171306996748e-07	3.28689465328777e-05	7.52531921092618
ENSG00000271503	6.03763264895669	65.6914019037133	4.59467698668615	10.0378255185919	2.20640832476679e-07	3.28689465328777e-05	7.52318442302341
ENSG00000144136	1.45397070960529	2.73961033827827	10.0758886235105	10.0081260210737	2.28166706511867e-07	3.37401517254424e-05	7.48956794376579
ENSG00000169429	-4.05431859600547	-16.6138968356219	6.98688155934577	-9.98423122517036	2.34421038338174e-07	3.44119817665622e-05	7.46245734029372
ENSG00000162729	1.89733180227084	3.72523593965648	2.97906902903758	9.97217402222359	2.37646357027104e-07	3.46326513490732e-05	7.44875560255414
ENSG00000119943	-1.86677174558609	-3.64715558570781	3.10874555308391	-9.92018597916586	2.52107015010604e-07	3.62592155265621e-05	7.38950823467682
ENSG00000204977	-1.15965339345362	-2.23403748561057	5.50177464490192	-9.91329718459472	2.54092709730603e-07	3.62592155265621e-05	7.38163694909578
ENSG00000101493	-2.1504259971592	-4.43958861083356	6.20899821956615	-9.91286940579563	2.54216567512568e-07	3.62592155265621e-05	7.38114800062285
ENSG00000100852	1.43802859424882	2.7095036568632	3.03772111316587	9.87730026103949	2.64744605786243e-07	3.74949208941347e-05	7.34042746649034
ENSG00000087884	-1.38880606979008	-2.61861882206172	3.87247605386431	-9.833430788617	2.78376062256079e-07	3.91497971191049e-05	7.29002639065771
ENSG00000104325	1.10489992953817	2.15083958585308	10.2284009727624	9.81910717714307	2.82987872282656e-07	3.95220076352535e-05	7.27352741876195
ENSG00000271614	-2.4804345395549	-5.58065530492211	5.57061671492137	-9.78692045786209	2.93651974202933e-07	4.04023781891545e-05	7.23637535720929
ENSG00000100867	-5.32355503111185	-40.0451336942698	2.73059005369691	-9.78423678347703	2.94560343365352e-07	4.04023781891545e-05	7.23327285373783
ENSG00000064989	-3.70070485637522	-13.0023893572039	4.98752702248245	-9.78200377491192	2.95318462224937e-07	4.04023781891545e-05	7.23069078231713
ENSG00000187239	-1.30492631322994	-2.47071107754328	7.38117808117662	-9.76803571574788	3.00108307473356e-07	4.07802579161936e-05	7.21452754338053
ENSG00000096717	-1.52278458333301	-2.87345127036966	8.0506263245005	-9.73676933926486	3.11133809935031e-07	4.19947117557275e-05	7.17827417673481
ENSG00000052126	-2.46222889303476	-5.51067442083537	2.72747763798553	-9.7069124678205	3.22067429371277e-07	4.3180653813905e-05	7.14356032182705
ENSG00000137166	0.903085999904861	1.87006186767464	3.97814924882567	9.68005619954945	3.32253660651363e-07	4.42513468169507e-05	7.11225578921147
ENSG00000108688	4.5974630552637	24.2088569163585	3.48875216877079	9.6634007667314	3.38743535987945e-07	4.47749140557109e-05	7.09280378706814
ENSG00000137198	3.82788130274832	14.2006129975658	3.95951730504006	9.65860428363666	3.40637554100928e-07	4.47749140557109e-05	7.08719654898073
ENSG00000150995	2.51553411252926	5.71809311153737	6.87959022750101	9.63262847703767	3.51093455036067e-07	4.58496134690282e-05	7.05678806840289
ENSG00000117036	-1.14277043649952	-2.20804631918572	3.94470058648143	-9.61026706077279	3.60369506136288e-07	4.65951762509006e-05	7.03055390895318
ENSG00000151135	1.75773951875827	3.38167852611273	5.62296014530131	9.60773467966639	3.61436402721918e-07	4.65951762509006e-05	7.02757962577608
ENSG00000115107	2.27629272407112	4.84431515182432	5.57287358815441	9.59038723677638	3.68836342046854e-07	4.72080413106553e-05	7.00718683742043
ENSG00000196814	-0.911880339884967	-1.88149615336741	2.41546615946271	-9.58496771130191	3.71181242821177e-07	4.72080413106553e-05	7.00080939336526
ENSG00000134955	2.3441515079522	5.07761675373278	8.6367346337512	9.58025681497516	3.73232488110695e-07	4.72080413106553e-05	6.99526330626621
ENSG00000137976	3.60940471897913	12.2050366225637	2.66336585213449	9.57315989433789	3.76345586288125e-07	4.7304288036503e-05	6.986903742455
ENSG00000127507	1.45996495365377	2.75101680700801	6.73710313776778	9.53014984043825	3.95816087836404e-07	4.94425921893038e-05	6.93612725178825
ENSG00000147684	1.47336577684339	2.77668934280152	9.78333202297332	9.4857794205702	4.17035743106613e-07	5.15885367155104e-05	6.88353828413762
ENSG00000118655	-1.07167470358161	-2.10187183826239	5.61746726262503	-9.48356533765648	4.18125975069773e-07	5.15885367155104e-05	6.88090858379973
ENSG00000168209	2.79662968855837	6.94815379787504	4.59017498924566	9.46325644207582	4.28269570557934e-07	5.18569781581647e-05	6.85676288623059
ENSG00000137942	-2.80270531993831	-6.97747630464044	3.14358964875222	-9.4598820445226	4.29980300306675e-07	5.18569781581647e-05	6.85274670335782
ENSG00000104154	-2.72053479308864	-6.5911709686317	2.69294722981324	-9.4597487924883	4.30048005293947e-07	5.18569781581647e-05	6.85258808268349
ENSG00000143771	1.66866047757695	3.17919272768006	6.64752032472446	9.45435523956974	4.32798043283512e-07	5.18569781581647e-05	6.84616609942378
ENSG00000171953	0.903222273467593	1.87023851764029	4.32841270275123	9.45358092477183	4.33194387676976e-07	5.18569781581647e-05	6.84524388348672
ENSG00000109689	-1.66397104608996	-3.16887564587879	5.55104555425429	-9.44137591043961	4.39493226959033e-07	5.22996940081249e-05	6.83069908464034
ENSG00000164402	-0.866639194229233	-1.82341025460082	3.01415685199446	-9.42014108054857	4.50686761715289e-07	5.33162439109187e-05	6.80535516716049
ENSG00000184117	1.37505662938296	2.59378091968198	3.69661298203922	9.36990347363277	4.78400072948454e-07	5.62637653044816e-05	6.74520230318679
ENSG00000253138	2.22319816067732	4.66927370905471	3.2729896965217	9.35457186670623	4.87216185484454e-07	5.69674692225457e-05	6.72679025793265
ENSG00000152213	0.973591520813497	1.9637231107149	2.94051014723255	9.34740654998454	4.9139584108784e-07	5.70313316948167e-05	6.71817651903394
ENSG00000158234	3.16371248780725	8.96132764814226	5.40383331822065	9.34393601306626	4.93434026895635e-07	5.70313316948167e-05	6.71400242739977
ENSG00000113532	-2.08725052115873	-4.24937457746284	6.90993856147297	-9.33815786343969	4.96847503511398e-07	5.70977151035299e-05	6.70705000948187
ENSG00000108582	1.10773176097753	2.15506556338675	7.19000069218587	9.31355610225833	5.11666173098912e-07	5.84665818590467e-05	6.67740779551155
ENSG00000196214	-1.345686142541	-2.54151041436672	5.91492705838685	-9.30448527871624	5.17248490313832e-07	5.87705332694999e-05	6.66646184903896
ENSG00000189068	4.11597739677492	17.3393438056166	3.89715285628765	9.29472642560133	5.23326985073199e-07	5.91271291955455e-05	6.65467559346791
ENSG00000171241	-2.37882712035989	-5.20113729118422	3.92367625603287	-9.27830916378864	5.33725689598955e-07	5.99651248241597e-05	6.63482410868848
ENSG00000186625	-1.24971907854066	-2.37795115046966	6.18688976506902	-9.24035710850273	5.58619277902327e-07	6.24132905438539e-05	6.58881981116115
ENSG00000197329	-1.04221736404045	-2.05939042211274	7.3032327157999	-9.22769973532786	5.67195080440264e-07	6.30213274184207e-05	6.57344167471564
ENSG00000136522	1.12253741509957	2.17729579187796	9.31289800697216	9.22036514254108	5.72228803051101e-07	6.30487765881657e-05	6.56452238558873
ENSG00000174718	-1.78565193719536	-3.44774228172399	6.4487235957143	-9.21452540717014	5.76270734874943e-07	6.30487765881657e-05	6.5574166804787
ENSG00000164951	-1.9800255164166	-3.94500059113099	6.56797952404185	-9.21315544889399	5.77223352433357e-07	6.30487765881657e-05	6.55574918934977
ENSG00000178199	-4.0746170646974	-16.8493036621572	5.47159527908139	-9.20765103901763	5.81067907851621e-07	6.30487765881657e-05	6.54904721830101
ENSG00000100823	1.02714181760824	2.03798271805712	9.90855036123317	9.20473268644364	5.83117321137628e-07	6.30487765881657e-05	6.54549257785915
ENSG00000154814	1.16995522773534	2.25004714085086	5.17097639794182	9.15443627117028	6.19678518316223e-07	6.6643607924372e-05	6.4840816677824
ENSG00000196547	-1.73979192507912	-3.3398699450729	6.62304768678336	-9.1494126019715	6.23462583484821e-07	6.66939149811874e-05	6.4779324274768
ENSG00000107566	0.888804984054639	1.85164173292377	6.60459486740578	9.14074000192495	6.3005341073938e-07	6.70423499649718e-05	6.46731008396441
ENSG00000169696	-1.52420428764937	-2.87628032220315	4.32694435435879	-9.13443748236666	6.34889754301243e-07	6.72014097302752e-05	6.45958539288349
ENSG00000171476	3.50665400255132	11.3660101406675	3.59752541453403	9.11942933259043	6.46566896473146e-07	6.78130449040451e-05	6.44117278531909
ENSG00000176834	-0.642162590665637	-1.56066683643654	2.35121736708626	-9.1183542940015	6.4741209395737e-07	6.78130449040451e-05	6.43985291853555
